"Source","Site_source","Target","Site_target","Transfers","Year","Week"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","31","2015","24"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","22","2015","25"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","45","2015","26"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","28","2015","27"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","36","2015","28"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","48","2015","29"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","38","2015","30"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","35","2015","31"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","37","2015","32"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","37","2015","33"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","36","2015","34"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","27","2015","35"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","20","2015","36"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","28","2015","37"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","33","2015","38"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","34","2015","39"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","30","2015","40"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","37","2015","41"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","30","2015","42"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","38","2015","43"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","43","2015","44"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","25","2015","45"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","29","2015","46"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","28","2015","47"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","35","2015","48"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","41","2015","49"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","46","2015","50"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","48","2015","51"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","15","2015","52"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","12","2016","00"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","39","2016","01"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","38","2016","02"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","26","2016","03"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","34","2016","04"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","26","2016","05"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","32","2016","06"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","36","2016","07"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","31","2016","08"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","22","2016","09"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","32","2016","10"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","39","2016","11"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","37","2016","12"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","23","2016","13"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","37","2016","14"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","32","2016","15"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","33","2016","16"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","34","2016","17"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","26","2016","18"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","22","2016","19"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","27","2016","20"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","39","2016","21"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","39","2016","22"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","31","2016","23"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","45","2016","24"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","26","2016","25"
"AcuteMedicalUnit.EAU","PRUH","ExitHospital","PRUH","25","2016","26"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughDayWard","PRUH","1","2015","01"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2014","48"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2014","49"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2014","50"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2014","51"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2014","52"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","00"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","01"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","02"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","03"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","04"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2015","05"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","06"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2015","07"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","08"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2015","09"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","10"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","11"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","12"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","13"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","14"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2015","15"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2015","16"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","17"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2015","18"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","19"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","20"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","21"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2015","22"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","9","2015","23"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","24"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2015","25"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","8","2015","26"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","27"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2015","28"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","31"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","32"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","33"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","34"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","35"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2015","36"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","37"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2015","38"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2015","39"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","7","2015","40"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","7","2015","41"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2015","42"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","9","2015","43"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2015","44"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","7","2015","45"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","7","2015","46"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2015","47"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2015","48"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2015","49"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","9","2015","50"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2015","51"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2015","52"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2016","00"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2016","01"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","7","2016","02"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2016","03"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2016","04"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","12","2016","05"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","8","2016","06"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","8","2016","07"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2016","08"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2016","09"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","7","2016","10"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","1","2016","11"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2016","12"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2016","13"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2016","14"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2016","15"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","7","2016","16"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2016","17"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","6","2016","18"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2016","19"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2016","20"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2016","21"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2016","22"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","3","2016","23"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","5","2016","24"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","4","2016","25"
"AcuteMedicalUnit.EAU","PRUH","FarnboroughWard","PRUH","2","2016","26"
"AcuteMedicalUnit.EAU","PRUH","Fisk","DH","2","2014","48"
"AcuteMedicalUnit.EAU","PRUH","Fisk","DH","1","2016","06"
"AcuteMedicalUnit.EAU","PRUH","Fisk","DH","1","2016","10"
"AcuteMedicalUnit.EAU","PRUH","Fisk","DH","1","2016","11"
"AcuteMedicalUnit.EAU","PRUH","Fisk","DH","1","2016","21"
"AcuteMedicalUnit.EAU","PRUH","Fisk","DH","1","2016","22"
"AcuteMedicalUnit.EAU","PRUH","Fisk","DH","1","2016","23"
"AcuteMedicalUnit.EAU","PRUH","Fisk.CheereHDU","DH","1","2015","04"
"AcuteMedicalUnit.EAU","PRUH","Guthrie","DH","1","2015","47"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2014","48"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2014","49"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2014","51"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2014","52"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","00"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","01"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","3","2015","02"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","04"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","05"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","06"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","08"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","09"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","12"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","15"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","16"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","17"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","18"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","4","2015","19"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","3","2015","20"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","22"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","23"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","24"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","4","2015","25"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","26"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","27"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","29"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","30"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","32"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","3","2015","33"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","35"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","36"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","37"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","38"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","39"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","40"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","41"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","42"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","43"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","4","2015","44"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","3","2015","45"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","46"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","4","2015","47"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","48"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","3","2015","50"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2015","51"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2015","52"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","00"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","01"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","02"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","03"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","04"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","05"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","06"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","08"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","09"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","10"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","11"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","13"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","14"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","16"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","17"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","18"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","20"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","21"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","22"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","2","2016","23"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","1","2016","24"
"AcuteMedicalUnit.EAU","PRUH","HASU.HyperAcuteStrokeUnit.PRUH.","PRUH","3","2016","25"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2014","48"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2014","49"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2014","50"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2014","51"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","02"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","03"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","04"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","05"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","06"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","08"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","09"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","12"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","13"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","16"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","17"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","18"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","19"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","20"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","21"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","22"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","23"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","24"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","25"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","27"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","28"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","29"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","30"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","32"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","33"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","34"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","35"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","36"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","37"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","38"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","39"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","40"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","41"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","43"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","44"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2015","46"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","47"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","49"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2015","50"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2015","51"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2016","03"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2016","05"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2016","06"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2016","07"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2016","08"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2016","11"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2016","12"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2016","13"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","3","2016","14"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2016","15"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2016","16"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2016","19"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2016","22"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","2","2016","23"
"AcuteMedicalUnit.EAU","PRUH","IntensiveCare.HighDepUnit.PRUH.","PRUH","1","2016","25"
"AcuteMedicalUnit.EAU","PRUH","KatherineMonk","DH","1","2015","31"
"AcuteMedicalUnit.EAU","PRUH","KatherineMonk","DH","1","2015","52"
"AcuteMedicalUnit.EAU","PRUH","KCH.EmergencyDept","DH","1","2015","00"
